,date,close,pre_close,signal,pos,start_time,stock_num,cash,stock_value,net_value,equity_change,equity_curve,equity_curve_base
0,2016-09-12,1324.6,,0.0,0.0,,,,,,0.0,1.0,
1,2016-09-13,1323.65,1324.6,0.0,0.0,,,,,,0.0,1.0,0.9992828023554282
2,2016-09-14,1321.75,1323.65,0.0,0.0,,,,,,0.0,1.0,0.9978484070662843
3,2016-09-15,1310.8,1321.75,0.0,0.0,,,,,,0.0,1.0,0.9895817605314813
4,2016-09-16,1308.35,1310.8,0.0,0.0,,,,,,0.0,1.0,0.9877321455533747
5,2016-09-19,1314.85,1308.35,0.0,0.0,,,,,,0.0,1.0,0.9926392873320249
6,2016-09-20,1313.8,1314.85,0.0,0.0,,,,,,0.0,1.0,0.9918465951985507
7,2016-09-21,1326.1,1313.8,0.0,0.0,,,,,,0.0,1.0,1.0011324173335348
8,2016-09-22,1339.1,1326.1,1.0,0.0,,,,,,0.0,1.0,1.010946700890835
9,2016-09-23,1338.65,1339.1,1.0,1.0,2016-09-23,0.7460234485848705,0.00100000000009004,998.664289448137,998.6652894481371,-0.001334710551862961,0.998665289448137,1.0106069756907747
10,2016-09-26,1340.5,1338.65,1.0,1.0,2016-09-23,,0.00100000000009004,1000.0444328280188,1000.0454328280189,0.001381987933759543,1.0000454328280188,1.0120036237354673
11,2016-09-27,1327.0,1340.5,1.0,1.0,2016-09-23,,0.00100000000009004,989.9731162721232,989.9741162721233,-0.0100708590082903,0.9899741162721232,1.0018118677336554
12,2016-09-28,1322.5,1327.0,1.0,1.0,2016-09-23,,0.00100000000009004,986.6160107534913,986.6170107534914,-0.0033911043364178717,0.9866170107534913,0.9984146157330513
13,2016-09-29,1318.1,1322.5,1.0,1.0,2016-09-23,,0.00100000000009004,983.3335075797178,983.3345075797179,-0.0033270287639441953,0.9833345075797177,0.9950928582213496
14,2016-09-30,1322.5,1318.1,1.0,1.0,2016-09-23,,0.00100000000009004,986.6160107534913,986.6170107534914,0.003338134834556694,0.9866170107534913,0.9984146157330513
15,2016-10-03,1313.3,1322.5,1.0,1.0,2016-09-23,,0.00100000000009004,979.7525950265103,979.7535950265104,-0.006956514688246984,0.9797535950265103,0.9914691227540389
16,2016-10-04,1283.3,1313.3,0.0,1.0,2016-09-23,0.7460234485848706,956.4155196773955,0.0,956.4155196773955,-0.023820351839059506,0.9564155196773954,0.9688207760833458
17,2016-10-05,1269.4,1283.3,0.0,0.0,,,,,,0.0,0.9564155196773954,0.9583270421259248
18,2016-10-06,1254.5,1269.4,0.0,0.0,,,,,,0.0,0.9564155196773954,0.9470783632794805
