,date,close,pre_close,signal,pos,start_time,stock_num,cash,stock_value,net_value,equity_change,equity_curve,equity_curve_base
0,2016-09-12,1324.6,,0.0,0.0,,,,,,0.0,1.0,
1,2016-09-13,1323.65,1324.6,0.0,0.0,,,,,,0.0,1.0,0.9992828023554282
2,2016-09-14,1321.75,1323.65,0.0,0.0,,,,,,0.0,1.0,0.9978484070662843
3,2016-09-15,1310.8,1321.75,0.0,0.0,,,,,,0.0,1.0,0.9895817605314813
4,2016-09-16,1308.35,1310.8,0.0,0.0,,,,,,0.0,1.0,0.9877321455533747
5,2016-09-19,1314.85,1308.35,0.0,0.0,,,,,,0.0,1.0,0.9926392873320249
6,2016-09-20,1313.8,1314.85,0.0,0.0,,,,,,0.0,1.0,0.9918465951985507
7,2016-09-21,1326.1,1313.8,0.0,0.0,,,,,,0.0,1.0,1.0011324173335348
8,2016-09-22,1339.1,1326.1,1.0,0.0,,,,,,0.0,1.0,1.010946700890835
9,2016-09-23,1338.65,1339.1,1.0,1.0,2016-09-23,0.746546187738033,9.000000000014552e-05,999.364054215518,999.364144215518,-0.0006358557844819979,0.999364144215518,1.0106069756907747
10,2016-09-26,1340.5,1338.65,1.0,1.0,2016-09-23,,9.000000000014552e-05,1000.7451646628332,1000.7452546628332,0.0013819891931377004,1.0007452546628333,1.0120036237354673
11,2016-09-27,1327.0,1340.5,1.0,1.0,2016-09-23,,9.000000000014552e-05,990.6667911283698,990.6668811283698,-0.010070868172998626,0.99066688112837,1.0018118677336554
12,2016-09-28,1322.5,1327.0,1.0,1.0,2016-09-23,,9.000000000014552e-05,987.3073332835487,987.3074232835487,-0.0033911074537938957,0.9873074232835488,0.9984146157330513
13,2016-09-29,1318.1,1322.5,1.0,1.0,2016-09-23,,9.000000000014552e-05,984.0225300575013,984.0226200575013,-0.003327031832823568,0.9840226200575014,0.9950928582213496
14,2016-09-30,1322.5,1318.1,1.0,1.0,2016-09-23,,9.000000000014552e-05,987.3073332835487,987.3074232835487,0.0033381379239589837,0.9873074232835488,0.9984146157330513
15,2016-10-03,1313.3,1322.5,1.0,1.0,2016-09-23,,9.000000000014552e-05,980.4391083563587,980.4391983563587,-0.006956521104994784,0.9804391983563587,0.9914691227540389
16,2016-10-04,1283.3,1313.3,0.0,1.0,2016-09-23,0.7465461877380329,957.7553999074004,0.0,957.7553999074004,-0.023136364281422295,0.9577553999074003,0.9688207760833458
17,2016-10-05,1269.4,1283.3,0.0,0.0,,,,,,0.0,0.9577553999074003,0.9583270421259248
18,2016-10-06,1254.5,1269.4,0.0,0.0,,,,,,0.0,0.9577553999074003,0.9470783632794805
